Sample,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99
MB-2895,0.24028075,-0.20642215,0.40112787,-0.07541114,0.11510353,0.4190222,-0.4454074,0.45765707,-0.07906548,0.3482489,-0.32973525,0.002332054,0.08550978,0.28627828,-0.50865054,-0.06772813,-0.36720303,-0.34081048,0.21212544,-0.10773946,0.38580033,0.15154716,-0.25785834,0.054266807,0.05541104,-0.16929635,-0.4363402,0.09663427,-0.430003,0.0075089857,0.48531973,0.23282905,0.06555313,0.15130427,0.3133053,-0.09005457,-0.053867746,0.0036368147,-0.22936961,-0.3808942,0.14574441,0.35105968,-0.04751423,-0.10587559,-0.46176434,0.17142324,0.37012407,0.07370672,-0.022415929,0.41135296,0.09202378,-0.23226246,0.2335766,-0.3404632,-0.4342586,-0.42004934,0.051534217,-0.31742772,0.0038590636,0.0028165556,0.4342812,0.5500903,-0.40292487,-0.07411355,0.3186452,0.12567829,0.12554155,0.4307101,-0.11684116,0.29687187,0.45867017,-0.16308519,0.20936307,0.61003697,-0.09367743,-0.2899804,0.0809106,0.23716232,0.06622573,-0.022331383,-0.12926725,0.30140847,-0.29397312,0.49721515,0.039889045,0.17966542,-0.2522391,-0.33455426,0.100403026,-0.20558698,0.4082669,0.21654108,-0.1168765,-0.1429384,0.32092947,0.25082153,-0.14846584,-0.017933985,-0.25700578,-0.09698359
MB-2896,0.19091538,0.24894932,0.20494582,0.16271421,-0.16671093,-0.08538222,-0.51392525,-0.03219825,0.10280816,0.06668512,0.25941828,-0.38442317,-0.10130659,0.33507702,0.1837375,0.04497479,-0.03986627,-0.24406397,-0.16087095,0.23665169,-0.11875898,-0.4502865,-0.25200683,-0.2294234,-0.28192875,-0.16428915,0.024820695,0.019854546,-0.39364067,0.6122672,0.057712555,0.009566158,0.47455248,-0.07432506,0.46654594,-0.16882989,0.3122614,0.6277276,-0.066178404,-0.06361655,0.034994632,-0.64234567,-0.05763349,0.15261832,0.27345785,0.0857451,0.5411128,0.5180818,0.31647944,0.3385712,-0.53689784,0.001204215,0.14252424,-0.31492478,-0.42267814,-0.2856625,0.28286538,-0.51593447,0.23560335,0.1637825,0.031020954,-0.070382155,0.01283329,0.6004139,-0.08197703,0.25254732,0.25319478,0.2580669,-0.030956626,0.09307148,0.5536358,-0.627987,-0.19753775,0.40801686,0.35779494,0.3268795,0.11965038,0.27652156,-0.09180053,0.01155144,-0.08184432,0.35991096,0.25655058,0.1974016,-0.05455903,0.34837627,0.1455737,-0.2971626,0.35631916,-0.047911815,0.36088943,-0.011521518,0.2898845,-0.09312526,0.16977316,0.19168721,-0.06980158,0.0617183,-0.15036601,0.47088364
MB-2901,-0.4609135,-0.20232847,0.11373331,-0.23620483,0.1527949,0.10410804,-0.5982132,0.47839892,0.26703334,-0.13090391,-0.28663105,0.00037052482,0.8100387,-0.43384686,0.6376174,-0.013995642,0.22196546,-0.00359267,-0.41484612,-0.22048143,0.40151802,-0.73133177,-0.49239022,0.04300903,-0.15679252,0.10363469,-0.20769176,-0.799492,0.34213436,0.34108162,0.6473514,0.31720555,0.08060479,0.4765071,0.5637994,-0.014149863,0.20309396,0.01775807,-0.3949455,-0.114693075,-0.39687788,-0.30850852,-0.25184724,-0.2873163,-0.2537648,0.046055943,-0.17458567,0.249476,-0.3970678,0.20428476,-0.16422479,-0.44032043,0.49570298,0.13026224,-0.2647103,-0.028704492,0.6033032,0.7207281,-0.21913968,0.0023032688,-0.18768567,0.37596107,0.08194181,0.08742837,0.4384637,0.60288876,-0.30113313,0.45194167,-0.608316,0.17592192,0.6801648,0.62896484,-0.11090243,0.08489678,0.55376023,-0.8523086,-0.83839846,0.20270763,-0.012245178,-0.5972979,-0.5377987,0.47055274,0.18997575,0.30378565,-0.17719111,0.43186244,-0.3768528,-0.22781533,0.5595441,0.7179282,0.32388705,-0.13500538,-0.00074897707,-0.22395074,0.37119058,0.25576237,0.16803785,-0.61421233,0.2987698,-0.3145241
MB-2912,0.048461705,0.10436676,0.39638513,-0.1137697,-0.8095447,0.03270729,0.4125467,0.12574407,-0.364874,0.021189589,-0.32010132,-0.1417031,0.5589708,0.40498278,0.18667737,-0.12449071,0.14940545,-0.72244865,-0.08819458,0.3418005,-0.3520434,0.2836278,-0.4717524,-0.022156015,-0.2938965,-0.20971696,-0.51665294,0.39147016,-0.43121976,0.6687845,0.1740756,0.0002238378,0.049745087,-0.25209552,0.3269074,0.12133714,0.56635153,-0.5336913,-0.014956169,-0.7776724,-0.41827476,-0.3254831,0.3076802,-0.84748876,-0.5662116,0.51709354,-0.1058693,-0.014713965,0.08778356,0.7454904,-0.11478622,0.1488678,0.16038793,-0.21560962,-0.6214492,-0.4416613,0.029023536,0.54269904,-0.18637176,-0.117650285,0.5509115,0.10943088,0.27879804,0.072075754,-0.09627203,-0.01894667,-0.018440481,0.18535058,-0.11448764,0.15917921,0.13896191,-0.15980986,-0.040131435,-0.0331344,0.29582316,-0.28310812,0.36879274,-0.20293799,-0.43909007,0.035387542,-0.091811284,-0.6209129,-0.76368797,0.2865534,-0.5896522,-0.17499132,-0.50121737,-0.65294737,0.053115077,0.31860787,0.41038376,0.34674764,0.23795053,0.5949197,0.21662323,-0.041028418,-0.048302166,-0.086955905,-0.83924425,0.16337876
MB-2916,-0.20593295,-0.34450305,0.30761972,-0.16038685,-0.24861273,-0.06548698,-0.3230046,0.052484997,-0.40872508,0.27167025,-0.07994495,0.03203451,0.0504618,0.54826045,-0.010023221,-0.36134773,-0.24024147,0.25064567,0.09495385,0.09797226,-0.20295559,0.017781548,-0.065232836,0.21377596,-0.19561161,0.25423872,-0.19462407,-0.47653067,0.4862318,0.2642752,-0.19765875,-0.04709128,-0.050685912,0.36887443,0.045815907,0.28286284,0.06514147,0.30472162,0.59722286,0.3369143,-0.34966454,-0.027066477,0.47424054,0.26304245,0.046748128,-0.5173726,0.21692255,-0.32463285,-0.32888934,0.30676532,-0.21637383,-0.10101018,0.15129079,-0.3970947,0.13805059,0.037205234,-0.15884674,-0.30635548,-0.047659725,0.20579083,0.059275128,0.31636792,-0.18373,0.18699138,0.10261436,0.06482222,0.4907341,-0.2208038,-0.120021164,0.01827053,0.034860697,0.10899401,0.5322617,0.2306357,0.32906485,-0.043875273,0.09541041,-0.12760437,-0.019983314,-0.18354537,-0.27716717,-0.2940038,-0.32383424,0.08540682,-0.27225864,0.19317025,-0.04126577,-0.4115474,0.06132168,-0.087951064,-0.19885848,0.006631173,0.15940878,0.44052452,0.14686169,-0.020028211,-0.41135144,0.30586833,-0.26437593,0.2699276
MB-2917,0.0534752,-0.3563919,-0.6940572,0.38198507,-0.409172,0.50206196,-0.4433771,-0.45473406,0.050818093,0.74643016,-0.5561863,-0.025196612,0.37243462,-0.040984377,-0.20838311,0.8084106,-0.24837166,-0.5730395,-0.35785806,0.6133015,-0.05281551,-0.539709,-0.046090886,-0.034149267,-0.053713866,0.06758655,-0.8132554,0.007400483,-0.12485095,0.44405788,0.6208893,0.39793694,-0.33656207,0.20052172,0.29458663,0.30689415,0.036735304,0.5629079,0.12391202,-0.51345795,-0.27346647,-0.2935098,0.5356277,-0.22837561,-0.70555615,0.20435303,-0.06289368,0.4350423,-0.21235022,0.37829342,-0.13200328,0.19022794,0.73029757,0.26932594,0.115396254,-0.24538657,0.38914782,0.14683452,0.38937065,0.1799664,0.5684195,0.7970741,0.446734,0.07763294,-0.17154902,-0.17258473,-0.12291448,0.3232118,0.03416588,0.41733116,-0.009816688,0.60591006,0.064613916,-0.0661438,0.6136187,-0.20082489,-0.053420007,-0.209511,-0.3965282,-0.13754971,0.10807903,-0.17520186,-0.68942785,-0.039828062,-0.1709598,0.486674,0.3717148,-0.034970112,-0.2875138,0.32902035,0.2852228,0.28888264,-0.1884019,0.08245662,0.062015783,0.3313016,0.24538884,-0.01917708,-0.2237061,-0.17926612
MB-2919,0.0294137,-0.2179009,0.09232013,-0.023867607,-0.33405674,0.12832984,-0.5195626,0.39599183,-0.42008543,-0.20464669,-0.55606824,-0.18773271,-0.30261222,0.26642847,0.38552088,0.11319199,-0.33251488,-0.18876761,-0.21872845,0.14426251,0.15390551,-0.4671215,-0.008231614,0.22495565,0.11670643,0.15927836,-0.059225343,-0.24873771,0.3545509,0.19954845,-0.41793588,-0.3900305,-0.23848557,0.013569415,0.39272818,0.11367303,0.4354807,0.38134158,-0.16405644,0.5535714,0.015873484,-0.101988144,0.13868329,-0.09069595,0.41839644,-0.22343433,0.1071024,-0.34969163,-0.33218688,0.49077946,0.13231903,0.27530208,0.015750062,0.13976899,0.19646679,0.3533239,-0.36381194,-0.097775124,-0.034499884,0.14011501,0.1221955,-0.16317876,-0.60599834,-0.15099685,0.2789473,0.029402442,0.298129,-0.45922053,-0.13909312,-0.048186142,0.32129714,0.37684697,0.062630706,-0.27820152,0.41330475,-0.16944855,0.13331938,-0.29779935,-0.04383968,-0.008471809,-0.6030917,-0.4581566,-0.22816184,0.18146136,-0.028027035,-0.082278155,-0.5350884,0.017355897,0.004151143,-0.13291335,0.03188616,0.19301672,0.3798826,0.28381836,0.20814173,-0.17914316,-0.24097356,-0.33462942,-0.25037482,0.16733362
MB-2923,-0.3213633,-0.16392487,-0.2774931,-0.76566744,-0.73695374,0.65329075,-0.017064136,-0.32439896,0.19414517,0.7301022,0.178054,0.20264074,-0.31802148,-0.26779076,-0.40890816,0.08485176,0.18575281,-0.2478939,-0.4493507,-0.22417316,0.44098917,0.5690186,-0.45163232,-0.49120262,0.010659371,0.13767095,-0.13459009,-0.4940229,0.37720153,-0.38291365,-0.01696068,0.54956794,-0.11900776,0.33516628,-0.3387639,0.051327884,-0.13226584,-0.3424773,0.0866633,0.18884562,0.07869561,-0.5092806,0.5559225,-0.65284604,-0.21822226,-0.4745628,0.2769112,-0.11768493,-0.14986393,0.6564377,0.060331497,-0.14172487,-0.2969423,-0.49936706,0.18886228,-0.38976783,-0.2421396,-0.6041809,0.16036648,-0.5138082,-0.15444505,0.57500935,-0.7401569,-0.0377397,0.41354698,-0.044680063,-0.19969513,-0.19591635,-0.4896597,-0.47673985,0.25110582,-0.58142567,-0.0587465,-0.21010077,-0.15907902,-0.25991344,0.43444133,-0.10780235,-0.05408908,-0.11100736,0.30366492,0.37933317,-0.07342285,0.5204899,0.50071317,0.39848775,0.18300071,-0.3529141,0.035070866,0.08186293,0.10842998,0.28967014,-0.4063591,-0.35057455,0.36337358,-0.17047185,0.034376793,0.204445,-0.399597,0.0887187
MB-2927,-0.6287235,0.19483504,-0.292409,-0.21750903,-0.13619389,0.53116375,-0.23400097,0.4274956,0.38499874,0.46307886,-0.74924517,-0.1896388,0.43063918,-0.36286315,-0.5551112,-0.23053056,-0.26814848,-0.35183525,-0.009112995,0.12021066,0.71300185,-0.16476184,0.33835816,-0.028506063,-0.23918098,-0.32012528,0.38338342,-0.036319993,0.85067713,-0.40758812,0.07350318,0.096320495,-0.6154985,-0.1298886,-0.5176909,-0.4968164,-0.13945322,-0.3198601,0.6394025,0.060743153,-0.07440528,0.1266543,0.81371033,0.30593055,0.73587316,-0.49192196,-0.3234701,-0.74459136,-0.093869686,0.7237436,-0.4846963,-0.1960679,0.6920772,0.80341613,-0.37124735,0.3516829,-0.6694045,0.2626377,0.42437506,-0.7912142,0.4831224,-0.07179794,0.56739604,-0.059754536,-0.65461576,0.34421802,0.7293465,0.8075818,-0.31279472,0.042561114,0.3027646,-0.64961934,0.37738514,0.21535382,0.72033584,-0.3623383,0.7728008,-0.72423875,0.7946887,-0.15024585,-0.33179572,-0.48169535,-0.28782883,-0.45790532,-0.6579094,-0.34499553,0.3834445,0.3418725,-0.05304899,0.33735046,0.040471464,-0.8022934,0.6579719,0.6494914,0.7160417,-0.09661883,0.08212054,-0.4850313,-0.8607397,0.15158987
MB-2929,-0.15372062,-0.37534282,0.71223414,0.0752668,-0.4005809,-0.2021849,0.08500106,0.04760507,-0.18114969,0.29357082,0.10378746,0.4400381,-0.39177886,0.2145135,0.008338973,0.64916706,0.35018975,-0.67322624,-0.080156185,0.26393563,-0.22053713,-0.1775477,0.44877663,-0.7576116,-0.36032754,-0.13276196,-0.13836583,0.445142,0.6549487,0.05617763,-0.18970643,0.67776084,-0.13861409,0.085070714,0.029858945,-0.01778115,0.23025432,-0.16148731,0.22804596,-0.5770971,0.069137536,0.1680831,0.4762893,0.31589726,0.13883528,-0.7192262,0.026051361,0.23809378,0.019021222,0.14448765,0.0901303,-0.13778144,0.42566562,-0.29168332,0.2712311,-0.20927769,-0.23948379,-0.22584048,0.25314966,-0.42021877,-0.075709954,0.1418155,-0.42926478,-0.26380378,-0.028540894,0.24807075,0.082061,0.039999828,-0.43802512,-0.14177921,-0.09765503,-0.6445332,0.36808428,0.2008762,0.23658016,-0.23742387,-0.22162232,0.29820102,0.33923838,0.32552254,-0.6185385,-0.069076866,-0.18401448,-0.16420342,0.2391314,0.4330191,0.12595288,-0.10356551,0.6138559,-0.17772639,-0.22624213,-0.06429107,-0.037065737,0.22169071,0.09844837,0.40176448,0.2793867,-0.58782256,-0.39691705,-0.67692465
MB-2931,-0.43534654,-0.12608126,-0.3061516,0.24076678,-0.5342918,0.0012988038,-0.0430035,-0.1425971,0.12882978,0.11313677,-0.19292316,0.08601323,0.05816306,0.5172448,0.6269022,0.029852659,-0.011432067,-0.2710204,-0.4491211,0.223091,-0.05028203,-0.32304633,0.034991324,0.06377004,-0.42654812,0.07744048,0.19462994,-0.14328907,0.3214737,0.27259898,-0.25679192,0.17649072,-0.19458246,0.1927968,0.16748229,-0.20596185,0.43653584,0.19813782,-0.026055038,-0.040146917,-0.13558826,-0.535362,0.42869517,0.35416758,0.35634843,-0.39122373,0.26770282,-0.4465387,-0.14437404,0.24761334,0.11442383,-0.15812632,0.24996279,0.29151404,0.41503155,-0.12226767,-0.09056461,-0.4004461,0.1896751,-0.13775237,-0.0992578,0.5661838,-0.67686355,0.22588223,0.30265373,-0.15052994,0.294954,0.1334312,-0.48389015,-0.0866954,-0.033593334,0.26490927,0.55669,0.47604436,0.43971777,0.092025,0.47373506,-0.24724042,0.4078437,-0.16797474,-0.46142626,-0.07164638,-0.37560505,-0.27274537,-0.08448722,0.085034035,0.31278127,-0.34363872,0.28321132,0.032570846,-0.582062,-0.17319658,0.27333602,0.04067722,-0.14352839,-0.11432311,-0.4123935,0.27285075,-0.38242385,0.26680607
MB-2933,0.025749268,0.12576425,0.38209096,-0.0022140741,-0.144782,-0.022506725,-0.4496519,0.17185374,0.27532306,0.09747868,-0.08001761,0.010901693,0.1254889,0.45937273,-0.45046565,-0.16751514,-0.18687968,-0.072007686,0.19602267,0.40941864,0.26887256,-0.15566447,-0.2997762,-0.2858347,-0.10282667,-0.11893153,-0.25632513,-0.1828145,-0.14955641,0.5267125,-0.056875356,0.115869224,0.40802687,0.55254835,0.21134073,0.08363215,0.16117951,0.43042618,-0.22315109,0.08819275,-0.18093397,-0.4992391,-0.06823009,-0.00781369,-0.2039103,-0.13495198,0.30274418,-0.23208061,-0.01859171,0.34189078,-0.16543001,-0.15021059,-0.015978385,-0.072145306,-0.04725998,0.11384966,-0.096033,-0.44195038,0.2829759,0.12506363,0.4774042,0.15241915,-0.0013645291,0.47811562,0.13059646,0.33228463,0.38071412,-0.0827776,-0.15567225,0.09137113,0.2247225,-0.07427323,0.46931782,0.06890908,0.17538068,-0.11907039,0.05772226,0.18102413,-0.15770134,-0.4717338,-0.0963079,0.013490103,-0.24845758,0.056304224,-0.049829364,0.02685949,0.060996346,-0.3021515,0.44796184,0.10116017,0.2868793,-0.061778724,-0.012132555,0.21317452,0.2937443,-0.20509078,0.16040523,-0.3009165,0.124531165,0.26261538
MB-2939,0.36203277,0.09766124,0.18327048,-0.10764937,-0.18419433,0.28217575,-0.026318863,0.09460823,0.52821374,-0.52066994,0.17601024,-0.0015620664,-0.13939169,0.12037593,0.1800155,0.41983026,-0.6940131,0.23654509,-0.8443257,0.27816257,0.17285615,-0.41396752,-0.013342176,-0.22739074,-0.5249277,0.27387598,-0.34091067,-0.22777691,-0.6034257,0.40831614,0.65747803,-0.2293249,-0.49757296,0.22680071,0.7960566,-0.50227016,-0.42863768,-0.106691346,-0.4772666,-0.46475118,-0.06289767,-0.6694674,-0.19340353,-0.00032759085,-0.33294964,-0.3081064,0.029227369,0.18027465,-0.16250423,0.5350339,-0.2579599,0.089287505,0.5426712,-0.43744022,-0.4852826,-0.6006695,0.63524604,-0.36978093,-0.14449029,0.46732873,-0.46412957,-0.021900043,-0.60959005,0.53478867,-0.00014197826,0.26603925,-0.25003448,0.44370472,-0.096931376,0.6283703,0.12714423,-0.35669637,0.22869913,0.3953184,0.09387579,-0.108899176,0.30868548,-0.33712652,0.10546768,-0.44435376,-0.005501449,-0.3073597,-0.44421232,0.059966274,0.5329579,0.57453203,0.39945918,-0.3291821,0.20756236,0.18505377,0.37705082,-0.27995718,-0.29912138,-0.3473146,0.40152597,-0.07908883,-0.22538191,0.13461193,0.053137228,0.6409758
MB-2951,-0.0126743615,-0.10400747,-0.14859788,0.02271156,-0.5896958,-0.216544,-0.63829416,-0.3728606,0.39995944,-0.43036938,-0.3210667,0.020134771,-0.040253535,0.1864433,-0.43149033,-0.23063451,0.057245158,-0.65460813,-0.6431984,-0.3707329,0.2623274,-0.39249513,-0.33094758,-0.2576565,-0.07945627,0.07580089,0.20239899,-0.6184871,-0.27763003,0.7604822,0.6481642,0.41405872,0.044774167,-0.22912976,-0.023557156,-0.15777597,0.28113252,0.21935457,-0.5562176,-0.48512685,0.25117493,0.058651775,0.7452868,0.12325072,-0.055064827,-0.03299863,0.54615736,0.13250679,0.14025973,0.21538937,-0.08421524,-0.6262539,0.59178203,-0.4146153,-0.2565062,-0.51659167,0.21337049,-0.25135472,0.26564825,0.19892192,0.13035561,0.535368,-0.12777893,0.076875,-0.4152919,-0.101227835,0.19220392,0.14704399,-0.16196123,0.12782665,0.0853306,-0.1842353,0.28293377,0.5394856,0.45208305,0.2143364,-0.22402164,0.07391942,0.6430749,-0.27290285,0.09019569,0.06806309,-0.3614545,0.06600778,0.2355751,0.17626143,-0.529334,-0.4159,-0.1663153,0.65451556,0.4706523,-0.482151,-0.29933065,0.47518706,0.23108628,0.5904142,0.30584082,0.050362967,-0.6142454,-0.4161219
MB-2952,-0.28780448,-0.35340294,0.3057649,-0.4422699,-0.0775158,-0.000364542,-0.62122715,0.36981192,0.29394528,-0.11966613,0.03405247,-0.095638946,-0.028317258,0.4580144,-0.35731152,-0.3363067,0.12158899,-0.25946802,0.21213011,0.537353,0.23393649,-0.19893312,-0.25953788,0.42076814,0.36279994,-0.046628132,-0.046826445,-0.15942366,-0.14537048,0.3994533,0.16543485,0.33528435,0.58469963,0.37806988,0.36409768,0.4787666,0.024588548,-0.047077715,-0.09934148,0.44483227,-0.167692,-0.47354585,0.26808947,-0.575977,-0.121992424,-0.28966576,0.20230854,-0.6415796,-0.1603856,0.41362333,-0.4530482,-0.15044074,0.47470948,-0.06139396,-0.20240034,-0.048649058,0.63128424,-0.07959044,-0.32157138,0.033591352,0.41468123,0.45662582,-0.116581306,0.44782415,0.12832911,0.3377238,0.4250723,0.48551732,0.21767958,0.09096956,-0.21506113,0.23031235,0.47396612,0.19638838,0.008513585,-0.54014385,-0.11260627,-0.1435134,-0.27927664,-0.17676373,-0.33392486,0.21521805,-0.12889384,0.54982185,0.1438905,0.14111145,-0.25724882,-0.19355555,0.49354503,0.16124336,0.28083086,-0.23501441,0.3347508,0.32573378,0.62459373,0.16277674,-0.02812776,-0.066147596,-0.21073075,0.32555377
MB-2953,0.01011768,-0.35721064,-0.32207468,0.18211651,-0.57075024,0.13163894,-0.18702215,0.5565539,0.5209361,-0.12472825,0.027923077,0.11965631,0.17439121,0.3484746,0.1725492,0.36453855,0.44492018,0.10406637,0.114328586,-0.2377623,0.6482303,-0.2487378,-0.17425212,-0.5548215,-0.2854617,-0.27817586,-0.46904516,0.071688116,-0.103906885,-0.02580609,0.5738654,0.4632047,-0.052847374,-0.34486175,0.2224191,-0.28195596,0.31605798,0.7331529,0.119740754,-0.07462169,0.033571646,-0.5226532,0.34670317,0.3403809,-0.24186112,-0.105033174,0.2067304,-0.0045969766,-0.1082176,0.7093663,-0.28711295,-0.14279556,0.12226458,-0.14425032,0.14088719,-0.40033397,0.10303255,-0.48180765,0.22642043,-0.37065822,0.16671377,0.13032311,0.20857285,0.42524877,-0.031529516,-0.20008317,-0.14433745,0.45775443,0.05783413,0.39508498,0.6134108,0.175401,-0.083376534,0.41449547,0.35309348,0.34516364,-0.06595271,0.22973703,0.5218251,-0.5156438,-0.11608551,-0.09092589,-0.10153555,0.46337903,-0.13668892,0.04531774,0.18864626,0.017732885,0.34566814,0.2512224,0.2212136,0.18544815,0.32849815,0.38998204,0.26571655,0.23141606,-0.6197617,-0.25274208,-0.24147756,0.74897105
MB-2954,0.0012557358,-0.4563942,0.039074413,-0.22196946,-0.5106906,0.060745202,-0.7616857,0.20531158,0.4609139,-0.11433226,-0.03556505,-0.21647409,-0.20475438,-0.07474677,0.11517745,-0.23541862,0.0069791265,-0.22564611,-0.20925084,0.18404722,0.6121144,-0.10349637,-0.041656822,0.36297816,0.1144476,0.24757452,-0.34698322,-0.49355844,0.49552515,0.00964687,-0.44195563,-0.5898254,-0.50976473,0.105110794,0.12725943,-0.08355764,0.45083737,0.02948907,0.32111216,0.026528716,-0.37953502,-0.6441918,0.81158966,-0.08448618,0.061040398,-0.29061556,0.2650314,-0.59441984,-0.42393488,0.43867704,0.36801517,0.18165207,-0.20453788,0.6626533,0.5604414,-0.13430199,0.023644667,-0.32190132,0.43041795,-0.046521727,0.030459523,0.43731654,-0.543373,0.015979016,-0.13921008,-0.2884845,-0.033869207,-0.2643482,-0.4749468,-0.50143284,0.14414895,0.5207829,0.0068598613,0.036738057,0.23398277,0.0011919737,0.075831726,0.15810247,0.4537514,-0.60052097,-0.17903085,0.14800012,-0.32587028,-0.30654883,0.04242724,0.20651886,-0.17697991,-0.43800938,0.3866644,0.23566827,-0.13916266,-0.25652534,0.035138756,0.1033881,-0.15473676,-0.12633398,-0.1891526,-0.03017512,-0.23941843,-0.04804833
MB-2957,-0.019646721,-0.2513759,-0.10838811,0.71303606,-0.6177679,0.507481,-0.72333854,0.40461892,-0.63687974,-0.012625754,-0.14409031,-0.21717492,0.24906853,0.059030324,0.6414587,0.032916926,0.21096827,-0.10206506,-0.7800058,-0.20343006,-0.6106149,0.43113595,0.20572421,0.16253896,-0.6016853,-0.6864224,0.28705883,0.005572781,0.46826687,0.032711215,0.6372538,-0.15217444,-0.39406842,-0.30535108,0.48401493,0.21017839,-0.017629117,-0.095945194,-0.38532895,-0.52404654,0.17726693,-0.58178496,-0.09680563,-0.48042768,-0.07616032,0.15500757,-0.060229868,0.5689825,0.113682225,0.38419658,0.1837228,-0.15010917,0.14694563,0.48253062,-0.38521385,-0.29017767,0.20336004,0.51882005,0.15109238,-0.51861286,0.40356192,-0.1309387,-0.104021855,0.09899513,-0.31158406,-0.13336286,-0.4178524,0.095012255,-0.07184281,-0.29368412,0.6950824,0.048044503,0.074487075,0.24124248,-0.4824735,-0.060690254,0.3604737,-0.25172266,-0.23646915,-0.11068682,-0.7379908,-0.56722677,-0.6446721,-0.051892947,-0.11929464,-0.063890815,0.23060453,-0.0074056014,-0.023086391,-0.26268214,0.055964313,0.40628785,0.3702563,0.32361284,0.4429153,-0.004292302,-0.13941517,0.3035667,-0.36051697,0.1979306
MB-2960,-0.11057673,0.17295727,0.094714366,-0.26744145,0.19070512,0.4151738,-0.3256853,0.3830424,-0.06019874,0.190448,-0.11673963,0.07631547,0.17982966,0.5023835,-0.13055314,-0.09839673,-0.3268591,-0.26002607,-0.16766712,0.29834527,-0.116256244,-0.56034696,-0.318956,-0.28674945,0.42256114,-0.5007928,0.09019674,-0.30856448,0.058884986,0.4886434,0.21379316,0.029571012,0.69976306,0.35594723,-0.028793365,-0.42200983,0.47232556,-0.19980884,-0.04086585,-0.325405,-0.08533827,-0.016241297,-0.16944255,-0.18281922,-0.1041147,0.23352787,0.2089755,0.41002682,0.17475082,0.5120406,0.25991315,-0.46577835,-0.39916617,-0.20626797,-0.5501435,-0.3303272,-0.13179865,-0.24141636,0.5306531,0.29622543,0.53422403,0.5363086,0.24851424,0.33931705,0.16521454,0.20937231,-0.028112411,0.02897513,0.26231754,-0.03721872,0.37314615,-0.2304397,0.1310541,-0.06303281,0.76360714,-0.40383732,-0.36517975,0.021605313,0.58004874,-0.20187385,0.29664364,0.38278514,0.21423551,0.46016103,0.06716896,0.35448724,0.17997703,-0.013313204,0.5251378,0.24850675,0.034180533,-0.07012991,0.81762713,-0.15804231,0.32884607,0.26428488,-0.021126762,-0.34401447,-0.32007152,-0.35494354
